user_id,timestamp,page_url,session_id,action,device_type,duration_seconds
user_000532,2025-11-11 06:47:22.433097,/contact,session_a63fcf12,add_to_cart,Mobile,537
user_000757,2025-11-11 06:56:03.433097,/about,session_40066ff2,remove_from_cart,Tablet,205
user_000511,2025-11-11 07:05:53.433097,/returns,session_c28c36b8,remove_from_cart,Mobile,596
user_000183,2025-11-11 07:14:00.433097,/,session_c24f3f4c,click,Mobile,225
user_000883,2025-11-11 07:16:59.433097,/category/beauty,session_be751767,click,Mobile,479
user_000855,2025-11-11 07:17:30.433097,/category/clothing,session_ab404598,view,Mobile,157
user_000753,2025-11-11 07:30:46.433097,/faq,session_9442b5e6,view,Desktop,245
user_000993,2025-11-11 07:33:06.433097,/account,session_83a17fac,click,Mobile,406
user_000063,2025-11-11 07:33:42.433097,/cart,session_bee975da,view,Desktop,35
user_000473,2025-11-11 07:37:21.433097,/offers,session_cca99089,view,Mobile,295
user_000327,2025-11-11 07:38:27.433097,/about,session_edc72f12,click,Desktop,183
user_000413,2025-11-11 07:43:33.433097,/checkout,session_bb926370,click,Tablet,408
user_000657,2025-11-11 07:48:36.433097,/,session_6716d461,view,Mobile,362
user_000709,2025-11-11 07:50:06.433097,/faq,session_edb92750,click,Desktop,561
user_000945,2025-11-11 07:50:17.433097,/category/books,session_9610b3cd,click,Desktop,485
user_000369,2025-11-11 07:56:14.433097,/products,session_54e28fa6,view,Mobile,592
user_000742,2025-11-11 08:08:30.433097,/returns,session_9e4c4be7,click,Desktop,447
user_000415,2025-11-11 08:15:46.433097,/category/sports,session_b0a17621,add_to_cart,Desktop,563
user_000758,2025-11-11 08:18:11.433097,/checkout,session_9256d707,view,Mobile,231
user_000088,2025-11-11 08:22:48.433097,/category/home,session_13769ff9,add_to_cart,Mobile,466
user_000852,2025-11-11 08:26:44.433097,/category/electronics,session_dd1ad072,view,Desktop,246
user_000130,2025-11-11 08:28:50.433097,/category/food,session_e8e91639,click,Mobile,190
user_000288,2025-11-11 08:31:45.433097,/category/toys,session_00b73636,view,Desktop,158
user_000014,2025-11-11 08:32:24.433097,/about,session_c4363bea,view,Tablet,168
user_000157,2025-11-11 08:47:06.433097,/category/home,session_a1b970d0,view,Mobile,73
user_000051,2025-11-11 08:47:52.433097,/cart,session_f371c77e,click,Mobile,290
user_000691,2025-11-11 08:48:51.433097,/search,session_ac367cb9,add_to_cart,Desktop,555
user_000079,2025-11-11 08:49:32.433097,/offers,session_4282b6e4,click,Desktop,495
user_000037,2025-11-11 08:55:19.433097,/category/electronics,session_56f4927f,view,Mobile,172
user_000810,2025-11-11 08:55:28.433097,/category/food,session_396c6135,view,Desktop,255
user_000390,2025-11-11 08:56:20.433097,/account,session_6ffe33b3,add_to_cart,Mobile,350
user_000809,2025-11-11 08:57:09.433097,/cart,session_f9a732dc,click,Mobile,217
user_000232,2025-11-11 09:01:28.433097,/category/clothing,session_2afcc87e,view,Mobile,447
user_000265,2025-11-11 09:02:39.433097,/category/food,session_9c4d8e2c,view,Mobile,137
user_000337,2025-11-11 09:02:39.433097,/category/home,session_fabfa7ef,view,Desktop,79
user_000340,2025-11-11 09:08:45.433097,/category/sports,session_1687819b,view,Desktop,474
user_000475,2025-11-11 09:23:15.433097,/category/books,session_4c9df049,click,Mobile,536
user_000487,2025-11-11 09:27:43.433097,/checkout,session_86912efe,view,Desktop,581
user_000858,2025-11-11 09:32:51.433097,/returns,session_0eb54078,view,Mobile,87
user_000460,2025-11-11 09:42:30.433097,/category/sports,session_5821f077,view,Desktop,70
user_000437,2025-11-11 09:43:13.433097,/about,session_4d85e9c7,search,Desktop,137
user_000664,2025-11-11 10:04:25.433097,/contact,session_2632fa9d,view,Mobile,124
user_000434,2025-11-11 10:05:38.433097,/category/beauty,session_6640464a,click,Mobile,189
user_000032,2025-11-11 10:16:30.433097,/search,session_303c1503,view,Mobile,143
user_000868,2025-11-11 10:16:30.433097,/category/sports,session_b08c19fa,click,Desktop,168
user_000859,2025-11-11 10:17:21.433097,/offers,session_395e54f0,add_to_cart,Mobile,288
user_000833,2025-11-11 10:19:32.433097,/,session_fa6e3743,view,Desktop,545
user_000822,2025-11-11 10:22:38.433097,/orders,session_ef705d01,view,Mobile,76
user_000743,2025-11-11 10:24:59.433097,/products,session_ddc418d2,view,Desktop,490
user_000665,2025-11-11 10:28:44.433097,/returns,session_2a7dc57c,view,Mobile,516
user_000001,2025-11-11 10:42:16.433097,/category/toys,session_6160a6b4,view,Mobile,541
user_000819,2025-11-11 10:47:40.433097,/checkout,session_790b185c,view,Mobile,518
user_000187,2025-11-11 11:04:41.433097,/search,session_12ea7890,view,Mobile,502
user_000800,2025-11-11 11:06:12.433097,/checkout,session_00da1e3f,click,Mobile,82
user_000728,2025-11-11 11:20:09.433097,/offers,session_687bb3ce,add_to_cart,Desktop,202
user_000097,2025-11-11 11:22:28.433097,/faq,session_3e11bafe,click,Mobile,218
user_000760,2025-11-11 11:24:57.433097,/returns,session_db55667b,view,Desktop,430
user_000006,2025-11-11 11:27:40.433097,/search,session_b5ae329d,view,Desktop,233
user_000871,2025-11-11 11:28:14.433097,/category/electronics,session_a5076897,view,Mobile,452
user_000404,2025-11-11 11:31:17.433097,/account,session_2f875748,view,Desktop,444
user_000484,2025-11-11 11:31:59.433097,/category/electronics,session_5fd62bb0,view,Desktop,473
user_000534,2025-11-11 11:36:49.433097,/category/home,session_e92fd9fd,view,Mobile,418
user_000578,2025-11-11 11:37:04.433097,/contact,session_61fe800a,view,Desktop,244
user_000619,2025-11-11 11:47:15.433097,/category/clothing,session_59debc39,view,Mobile,255
user_000094,2025-11-11 11:51:50.433097,/category/food,session_b0ec7074,view,Desktop,57
user_000376,2025-11-11 11:54:23.433097,/category/toys,session_f4c1540b,click,Desktop,227
user_000179,2025-11-11 11:54:26.433097,/cart,session_ed7cb20d,add_to_cart,Mobile,552
user_000939,2025-11-11 11:55:39.433097,/products,session_1c17729f,view,Desktop,577
user_000587,2025-11-11 11:57:41.433097,/faq,session_8a9b7b20,view,Mobile,473
user_000865,2025-11-11 12:00:31.433097,/category/home,session_8abe5779,add_to_cart,Desktop,187
user_000981,2025-11-11 12:02:06.433097,/checkout,session_84c84c23,view,Mobile,197
user_000547,2025-11-11 12:10:23.433097,/,session_3fde9814,click,Desktop,391
user_000184,2025-11-11 12:10:37.433097,/category/books,session_724eb58d,click,Mobile,190
user_000640,2025-11-11 12:20:07.433097,/category/electronics,session_7fc0922e,click,Mobile,43
user_000609,2025-11-11 12:27:17.433097,/contact,session_1a70bcdb,view,Tablet,168
user_000958,2025-11-11 12:27:57.433097,/category/beauty,session_b6b38fbc,click,Desktop,459
user_000368,2025-11-11 12:29:37.433097,/category/books,session_e2280fe3,view,Tablet,81
user_000631,2025-11-11 12:32:47.433097,/category/clothing,session_24e72383,view,Tablet,520
user_000911,2025-11-11 12:34:08.433097,/search,session_ddfef849,view,Mobile,167
user_000757,2025-11-11 12:36:20.433097,/search,session_70c98336,click,Tablet,91
user_000985,2025-11-11 12:38:24.433097,/category/beauty,session_07ba408b,view,Tablet,600
user_000884,2025-11-11 12:42:35.433097,/orders,session_1a16342c,add_to_cart,Tablet,325
user_000171,2025-11-11 12:42:55.433097,/category/home,session_d4f0fd63,view,Desktop,208
user_000412,2025-11-11 12:47:11.433097,/search,session_b85f4790,click,Mobile,244
user_000818,2025-11-11 12:52:42.433097,/category/home,session_a8a2b7ad,view,Mobile,222
user_000026,2025-11-11 12:57:59.433097,/category/home,session_fdae2920,view,Desktop,444
user_000582,2025-11-11 13:01:35.433097,/category/electronics,session_de8e7602,view,Mobile,462
user_000169,2025-11-11 13:01:51.433097,/category/clothing,session_ad5c3c49,add_to_cart,Mobile,339
user_000094,2025-11-11 13:07:48.433097,/account,session_af051764,view,Desktop,230
user_000189,2025-11-11 13:12:39.433097,/about,session_bd1e9e72,click,Tablet,189
user_000196,2025-11-11 13:16:03.433097,/contact,session_1e7e0e2d,view,Desktop,24
user_000780,2025-11-11 13:16:39.433097,/returns,session_c91ceaae,view,Desktop,190
user_000218,2025-11-11 13:16:57.433097,/returns,session_da5bf081,click,Desktop,132
user_000380,2025-11-11 13:18:50.433097,/category/toys,session_0240f59a,view,Tablet,160
user_000168,2025-11-11 13:20:19.433097,/category/beauty,session_9e33bdbc,view,Desktop,51
user_000028,2025-11-11 13:33:13.433097,/category/electronics,session_50168bd5,view,Mobile,63
user_000787,2025-11-11 13:35:20.433097,/,session_2cd31317,view,Mobile,583
user_000291,2025-11-11 13:35:56.433097,/contact,session_7d929cc0,click,Desktop,136
user_000700,2025-11-11 13:42:30.433097,/orders,session_87c5f526,remove_from_cart,Mobile,118
user_000252,2025-11-11 13:50:19.433097,/category/sports,session_769ac892,view,Desktop,310
user_000257,2025-11-11 13:51:13.433097,/returns,session_3e247c2b,view,Tablet,456
user_000512,2025-11-11 13:58:25.433097,/category/home,session_49902258,view,Desktop,83
user_000295,2025-11-11 14:00:43.433097,/category/books,session_12fcff49,view,Mobile,412
user_000783,2025-11-11 14:03:16.433097,/category/food,session_713db204,view,Desktop,304
user_000718,2025-11-11 14:12:43.433097,/category/clothing,session_bc38bf24,view,Desktop,345
user_000314,2025-11-11 14:16:01.433097,/returns,session_5580885a,click,Desktop,405
user_000065,2025-11-11 14:20:41.433097,/faq,session_eced9c30,view,Mobile,264
user_000241,2025-11-11 14:24:55.433097,/category/sports,session_38a56b49,click,Mobile,92
user_000048,2025-11-11 14:25:34.433097,/category/clothing,session_c42cd0ba,view,Mobile,237
user_000546,2025-11-11 14:26:02.433097,/category/home,session_1fdd980a,click,Tablet,385
user_000363,2025-11-11 14:28:19.433097,/about,session_6b77af9e,view,Desktop,263
user_000790,2025-11-11 14:29:13.433097,/contact,session_3c38c3f0,view,Mobile,204
user_000223,2025-11-11 14:32:32.433097,/offers,session_2bae3b70,view,Desktop,50
user_000539,2025-11-11 14:33:03.433097,/returns,session_36955a61,view,Tablet,424
user_000689,2025-11-11 14:39:02.433097,/offers,session_a9715404,view,Tablet,305
user_000986,2025-11-11 14:39:39.433097,/category/toys,session_049ffb5f,view,Mobile,144
user_000797,2025-11-11 14:40:29.433097,/about,session_a48f93b4,view,Mobile,397
user_000279,2025-11-11 14:50:51.433097,/checkout,session_0453ab6d,add_to_cart,Desktop,35
user_000349,2025-11-11 14:57:09.433097,/account,session_60d16c16,view,Tablet,512
user_000329,2025-11-11 14:58:49.433097,/products,session_2d06e8cf,view,Mobile,356
user_000770,2025-11-11 15:08:45.433097,/offers,session_cb041d56,click,Mobile,63
user_000887,2025-11-11 15:11:00.433097,/category/beauty,session_cb2fafa3,add_to_cart,Mobile,47
user_000760,2025-11-11 15:14:12.433097,/about,session_002a99b2,click,Mobile,540
user_000398,2025-11-11 15:16:47.433097,/offers,session_feeef3e1,add_to_cart,Mobile,209
user_000181,2025-11-11 15:19:54.433097,/category/sports,session_1ef11a27,view,Mobile,347
user_000166,2025-11-11 15:26:22.433097,/cart,session_2eb23ca3,click,Tablet,63
user_000154,2025-11-11 15:29:41.433097,/contact,session_ba89c0b8,view,Mobile,233
user_000774,2025-11-11 15:33:15.433097,/products,session_9d96d6dd,click,Desktop,593
user_000315,2025-11-11 15:34:57.433097,/category/books,session_5b952506,add_to_cart,Mobile,427
user_000134,2025-11-11 15:38:42.433097,/about,session_8ea359f9,view,Desktop,234
user_000153,2025-11-11 15:40:41.433097,/offers,session_a6f90864,click,Mobile,534
user_000176,2025-11-11 15:42:06.433097,/cart,session_7daf8db1,click,Desktop,89
user_000247,2025-11-11 15:45:11.433097,/cart,session_2d36226c,view,Desktop,72
user_000395,2025-11-11 15:53:25.433097,/returns,session_eea21c48,view,Mobile,243
user_000451,2025-11-11 15:58:11.433097,/category/home,session_8e8ded45,view,Tablet,200
user_000893,2025-11-11 16:05:51.433097,/offers,session_a0493ed9,add_to_cart,Desktop,312
user_000911,2025-11-11 16:15:01.433097,/orders,session_655ce508,click,Desktop,126
user_000710,2025-11-11 16:15:10.433097,/category/books,session_d3a71b83,view,Mobile,335
user_000114,2025-11-11 16:18:25.433097,/about,session_1f63ed1f,view,Desktop,117
user_000704,2025-11-11 16:23:30.433097,/search,session_c37a927b,add_to_cart,Desktop,256
user_000830,2025-11-11 16:28:30.433097,/orders,session_2faa49dd,click,Mobile,318
user_000728,2025-11-11 16:33:24.433097,/search,session_0ef90bcc,view,Desktop,118
user_000733,2025-11-11 16:41:06.433097,/category/clothing,session_e0351e44,add_to_cart,Tablet,31
user_000834,2025-11-11 17:02:35.433097,/category/beauty,session_2008bd4c,view,Mobile,176
user_000222,2025-11-11 17:08:51.433097,/checkout,session_96289af2,click,Mobile,338
user_000848,2025-11-11 17:09:16.433097,/returns,session_728f5897,remove_from_cart,Mobile,460
user_000306,2025-11-11 17:13:34.433097,/category/beauty,session_d336a508,view,Mobile,81
user_000391,2025-11-11 17:13:58.433097,/checkout,session_af7c7d2b,view,Desktop,106
user_000630,2025-11-11 17:17:22.433097,/cart,session_c80682d3,view,Desktop,234
user_000646,2025-11-11 17:17:40.433097,/cart,session_4d2ce796,click,Mobile,168
user_000521,2025-11-11 17:25:36.433097,/contact,session_bd3fdb62,view,Mobile,512
user_000730,2025-11-11 17:26:07.433097,/account,session_cad743d3,view,Desktop,131
user_000712,2025-11-11 17:29:35.433097,/contact,session_5b13d748,view,Mobile,441
user_000449,2025-11-11 17:32:58.433097,/contact,session_f3966a62,remove_from_cart,Mobile,115
user_000634,2025-11-11 17:38:51.433097,/category/clothing,session_ea77d1d6,click,Desktop,177
user_000840,2025-11-11 17:41:44.433097,/faq,session_07af3b8a,view,Desktop,8
user_000008,2025-11-11 17:44:46.433097,/category/clothing,session_b766ac85,view,Desktop,557
user_000123,2025-11-11 17:45:00.433097,/category/beauty,session_e7235658,add_to_cart,Desktop,347
user_000106,2025-11-11 17:45:06.433097,/category/beauty,session_a4dd2fe1,view,Tablet,401
user_000123,2025-11-11 17:50:44.433097,/category/clothing,session_f2314c7d,add_to_cart,Desktop,101
user_000828,2025-11-11 17:53:58.433097,/account,session_6d0faded,view,Mobile,68
user_000399,2025-11-11 17:54:52.433097,/returns,session_5dae1201,click,Desktop,588
user_000194,2025-11-11 18:03:03.433097,/cart,session_1ec4816d,add_to_cart,Mobile,208
user_000122,2025-11-11 18:03:08.433097,/cart,session_888d7c51,view,Mobile,526
user_000778,2025-11-11 18:07:16.433097,/category/sports,session_b4effa29,view,Desktop,295
user_000673,2025-11-11 18:10:04.433097,/category/electronics,session_edb7d4e4,view,Mobile,250
user_000424,2025-11-11 18:13:27.433097,/faq,session_32714f01,view,Mobile,233
user_000465,2025-11-11 18:24:03.433097,/about,session_2182b518,click,Desktop,493
user_000877,2025-11-11 18:25:07.433097,/offers,session_03d7f962,view,Mobile,137
user_000386,2025-11-11 18:25:36.433097,/contact,session_513bb65c,click,Desktop,566
user_000170,2025-11-11 18:30:08.433097,/cart,session_850b7073,view,Mobile,27
user_000690,2025-11-11 18:30:12.433097,/cart,session_e4eea1bc,add_to_cart,Mobile,221
user_000897,2025-11-11 18:30:31.433097,/about,session_ba059e68,click,Mobile,82
user_000604,2025-11-11 18:39:07.433097,/products,session_a110e887,view,Mobile,565
user_000274,2025-11-11 18:39:30.433097,/cart,session_bfeb32a4,view,Mobile,511
user_000628,2025-11-11 18:42:21.433097,/category/clothing,session_4b8c5bdc,view,Mobile,495
user_000961,2025-11-11 18:44:01.433097,/account,session_6fb138c2,view,Desktop,89
user_000945,2025-11-11 18:47:44.433097,/category/toys,session_a7c24c68,click,Tablet,323
user_000141,2025-11-11 18:58:45.433097,/contact,session_6a1aba9d,click,Mobile,28
user_000489,2025-11-11 19:10:36.433097,/search,session_cb6b6306,click,Mobile,291
user_000566,2025-11-11 19:13:18.433097,/category/clothing,session_df547e50,click,Mobile,313
user_000014,2025-11-11 19:15:19.433097,/faq,session_08ae64bb,view,Mobile,85
user_000346,2025-11-11 19:24:10.433097,/,session_18e19331,view,Mobile,449
user_000021,2025-11-11 19:35:06.433097,/contact,session_01903474,view,Mobile,206
user_000310,2025-11-11 19:36:22.433097,/,session_60ca5ead,remove_from_cart,Tablet,565
user_000821,2025-11-11 19:36:56.433097,/search,session_a09fc700,view,Mobile,371
user_000113,2025-11-11 19:36:57.433097,/contact,session_38c0f0c3,view,Tablet,392
user_000969,2025-11-11 19:38:32.433097,/,session_e0941981,view,Tablet,595
user_000057,2025-11-11 19:43:45.433097,/category/clothing,session_cfd835fc,click,Desktop,334
user_000889,2025-11-11 19:50:52.433097,/category/home,session_ced7430d,view,Mobile,502
user_000760,2025-11-11 19:51:15.433097,/offers,session_c5ab4e57,add_to_cart,Mobile,170
user_000114,2025-11-11 19:51:42.433097,/category/clothing,session_dd926cbf,search,Mobile,167
user_000308,2025-11-11 19:53:44.433097,/checkout,session_82bbad84,click,Mobile,306
user_000300,2025-11-11 20:00:02.433097,/category/books,session_f7b02805,view,Desktop,335
user_000456,2025-11-11 20:09:12.433097,/category/books,session_f69a0539,view,Desktop,401
user_000068,2025-11-11 20:13:09.433097,/checkout,session_3be9cfb0,view,Desktop,385
user_000775,2025-11-11 20:13:49.433097,/faq,session_f5b917b1,view,Desktop,114
user_000295,2025-11-11 20:20:14.433097,/category/clothing,session_212552fa,click,Mobile,410
user_000790,2025-11-11 20:21:39.433097,/offers,session_5911f42e,view,Desktop,279
user_000848,2025-11-11 20:22:51.433097,/category/toys,session_b7c52ba7,view,Tablet,498
user_000995,2025-11-11 20:23:01.433097,/offers,session_00d190bd,view,Desktop,462
user_000424,2025-11-11 20:28:53.433097,/returns,session_44bd8fcd,click,Mobile,581
user_000308,2025-11-11 20:29:31.433097,/category/sports,session_88a5316f,click,Mobile,405
user_000553,2025-11-11 20:29:33.433097,/category/beauty,session_e9365d1b,click,Mobile,72
user_000425,2025-11-11 20:34:32.433097,/category/sports,session_3183eab0,view,Mobile,262
user_000474,2025-11-11 20:37:07.433097,/category/clothing,session_43b63613,view,Desktop,153
user_000542,2025-11-11 20:49:46.433097,/search,session_8675820e,add_to_cart,Tablet,113
user_000084,2025-11-11 20:54:20.433097,/orders,session_60a55b8e,click,Desktop,275
user_000420,2025-11-11 20:54:22.433097,/orders,session_06f4b0ee,view,Mobile,264
user_000432,2025-11-11 21:01:19.433097,/search,session_9cfecbd8,click,Mobile,567
user_000078,2025-11-11 21:06:09.433097,/category/beauty,session_25bb2b7a,click,Desktop,10
user_000457,2025-11-11 21:12:35.433097,/products,session_12f70c97,view,Desktop,454
user_000026,2025-11-11 21:20:24.433097,/category/electronics,session_e71e43a6,view,Desktop,321
user_000417,2025-11-11 21:28:15.433097,/category/food,session_a8fc5690,view,Mobile,473
user_000591,2025-11-11 21:39:24.433097,/,session_382bab11,click,Mobile,18
user_000881,2025-11-11 21:39:51.433097,/category/electronics,session_78adb182,click,Mobile,147
user_000140,2025-11-11 21:52:30.433097,/category/home,session_c127cdfd,search,Desktop,574
user_000365,2025-11-11 21:54:59.433097,/category/books,session_8d68f317,view,Desktop,222
user_000710,2025-11-11 22:04:37.433097,/cart,session_edb5db91,view,Tablet,511
user_000522,2025-11-11 22:07:04.433097,/orders,session_818270d2,view,Mobile,522
user_000853,2025-11-11 22:13:51.433097,/category/home,session_61936947,click,Mobile,265
user_000999,2025-11-11 22:27:07.433097,/category/food,session_db842660,view,Mobile,444
user_000366,2025-11-11 22:27:46.433097,/category/food,session_97ae50f0,add_to_cart,Mobile,340
user_000600,2025-11-11 22:40:40.433097,/category/food,session_58f34359,view,Tablet,124
user_000036,2025-11-11 22:42:01.433097,/offers,session_7e0c5286,view,Mobile,121
user_000173,2025-11-11 22:43:43.433097,/contact,session_88fb044a,click,Mobile,491
user_000007,2025-11-11 22:43:50.433097,/offers,session_9d46ea9a,click,Mobile,241
user_000680,2025-11-11 22:53:15.433097,/faq,session_ea15bb14,add_to_cart,Mobile,10
user_000780,2025-11-11 22:59:50.433097,/orders,session_5228ed8d,view,Desktop,233
user_000947,2025-11-11 23:12:53.433097,/products,session_b1d29457,view,Desktop,394
user_000008,2025-11-11 23:16:53.433097,/category/electronics,session_9b9b3926,view,Mobile,361
user_000533,2025-11-11 23:17:24.433097,/search,session_10b8c1c5,search,Mobile,474
user_000957,2025-11-11 23:17:46.433097,/,session_e9c000f0,view,Desktop,396
user_000324,2025-11-11 23:18:07.433097,/search,session_ec2be308,click,Desktop,442
user_000476,2025-11-11 23:31:04.433097,/category/electronics,session_5f3c44dc,click,Tablet,373
user_000758,2025-11-11 23:32:27.433097,/offers,session_001a9a8b,view,Mobile,354
user_000863,2025-11-11 23:42:16.433097,/category/toys,session_36ba4918,add_to_cart,Mobile,437
user_000930,2025-11-11 23:43:10.433097,/account,session_bec6573b,click,Desktop,494
user_000213,2025-11-11 23:45:23.433097,/,session_f9a61744,view,Desktop,539
user_000007,2025-11-11 23:49:31.433097,/category/beauty,session_2f8af5db,view,Desktop,544
user_000752,2025-11-11 23:50:26.433097,/about,session_8dab66d3,view,Mobile,156
user_000142,2025-11-11 23:51:32.433097,/,session_77e2f124,view,Mobile,599
user_000938,2025-11-11 23:59:30.433097,/cart,session_e2a868e7,view,Desktop,444
user_000226,2025-11-12 00:05:46.433097,/account,session_39dd843f,click,Mobile,460
user_000620,2025-11-12 00:21:06.433097,/orders,session_14003cbc,click,Desktop,283
user_000720,2025-11-12 00:22:20.433097,/cart,session_025f5543,view,Mobile,548
user_000320,2025-11-12 00:27:08.433097,/category/electronics,session_87d292a6,view,Mobile,595
user_000984,2025-11-12 00:32:19.433097,/category/electronics,session_33d9014f,view,Mobile,589
user_000494,2025-11-12 00:34:05.433097,/category/sports,session_a82e2d61,view,Mobile,507
user_000369,2025-11-12 00:35:47.433097,/,session_1ea0dd2d,add_to_cart,Mobile,180
user_000432,2025-11-12 00:38:50.433097,/category/electronics,session_4cfd0fc1,view,Desktop,289
user_000085,2025-11-12 00:40:32.433097,/category/beauty,session_41bff5b9,view,Tablet,203
user_000462,2025-11-12 00:41:16.433097,/category/beauty,session_05ddf023,click,Mobile,212
user_000928,2025-11-12 00:43:30.433097,/category/food,session_a2e0f358,view,Mobile,340
user_000680,2025-11-12 00:43:42.433097,/about,session_ec737598,view,Mobile,269
user_000934,2025-11-12 00:44:39.433097,/faq,session_65410267,add_to_cart,Mobile,149
user_000008,2025-11-12 00:52:50.433097,/products,session_17ee7fc7,click,Tablet,140
user_000307,2025-11-12 00:55:07.433097,/category/books,session_6d4ec8a4,remove_from_cart,Mobile,198
user_000714,2025-11-12 00:55:41.433097,/returns,session_067ec672,view,Mobile,142
user_000585,2025-11-12 00:57:56.433097,/account,session_5fbbdfd7,click,Desktop,317
user_000602,2025-11-12 00:58:49.433097,/search,session_93bc506c,view,Desktop,433
user_000744,2025-11-12 00:59:52.433097,/category/sports,session_c92a7d7c,view,Desktop,312
user_000064,2025-11-12 00:59:53.433097,/category/sports,session_527c8f50,click,Tablet,553
user_000780,2025-11-12 01:03:14.433097,/cart,session_3625fc20,view,Mobile,492
user_000280,2025-11-12 01:03:32.433097,/,session_170fa87b,add_to_cart,Tablet,470
user_000580,2025-11-12 01:10:59.433097,/category/sports,session_1f7b6b19,add_to_cart,Mobile,561
user_000476,2025-11-12 01:24:25.433097,/faq,session_4febaa0e,view,Desktop,149
user_000566,2025-11-12 01:32:04.433097,/category/food,session_9c0723c4,search,Mobile,209
user_000367,2025-11-12 01:32:45.433097,/about,session_1493794a,click,Desktop,366
user_000217,2025-11-12 01:42:28.433097,/faq,session_bb8ec1cb,view,Desktop,333
user_000232,2025-11-12 01:43:17.433097,/search,session_cd525f9f,click,Desktop,297
user_000541,2025-11-12 01:51:57.433097,/search,session_02ed5d15,view,Desktop,414
user_000336,2025-11-12 01:53:05.433097,/offers,session_d770a46e,view,Mobile,225
user_000919,2025-11-12 01:54:50.433097,/products,session_9a3624d6,remove_from_cart,Desktop,424
user_000601,2025-11-12 01:59:56.433097,/category/books,session_524f93ff,remove_from_cart,Desktop,420
user_000304,2025-11-12 02:01:25.433097,/account,session_faec8f42,view,Mobile,522
user_000826,2025-11-12 02:03:58.433097,/,session_9252a620,click,Desktop,144
user_000986,2025-11-12 02:16:02.433097,/returns,session_06a76b07,view,Mobile,195
user_000508,2025-11-12 02:20:34.433097,/faq,session_24acb722,view,Desktop,309
user_000633,2025-11-12 02:28:28.433097,/faq,session_16965a15,view,Mobile,367
user_000246,2025-11-12 02:44:05.433097,/category/sports,session_87826633,view,Mobile,23
user_000918,2025-11-12 02:45:03.433097,/products,session_711dc1dd,view,Tablet,448
user_000033,2025-11-12 02:45:23.433097,/category/beauty,session_7a7b029b,add_to_cart,Mobile,86
user_000786,2025-11-12 02:56:58.433097,/search,session_d37dcef3,click,Desktop,166
user_000867,2025-11-12 02:59:29.433097,/account,session_3ecd0888,add_to_cart,Desktop,505
user_000628,2025-11-12 03:00:21.433097,/category/books,session_5b9df42d,view,Desktop,169
user_000638,2025-11-12 03:02:51.433097,/offers,session_cd59855d,view,Desktop,383
user_000825,2025-11-12 03:02:51.433097,/orders,session_9fb209b1,view,Desktop,505
user_000270,2025-11-12 03:05:57.433097,/about,session_799f52c0,remove_from_cart,Desktop,523
user_000974,2025-11-12 03:06:27.433097,/about,session_addb47c3,view,Mobile,237
user_000574,2025-11-12 03:08:15.433097,/cart,session_9803b22e,view,Mobile,595
user_000327,2025-11-12 03:14:32.433097,/category/clothing,session_0761dc0c,view,Mobile,452
user_000913,2025-11-12 03:16:47.433097,/products,session_6d7e39bc,add_to_cart,Mobile,368
user_000810,2025-11-12 03:27:05.433097,/returns,session_3e1a963e,click,Desktop,89
user_000977,2025-11-12 03:36:28.433097,/category/electronics,session_188889ce,click,Mobile,576
user_000351,2025-11-12 03:47:37.433097,/category/home,session_34ecb64f,click,Desktop,274
user_000000,2025-11-12 03:48:42.433097,/,session_72fa10f7,view,Desktop,474
user_000979,2025-11-12 03:57:23.433097,/,session_f86b2e95,add_to_cart,Desktop,453
user_000237,2025-11-12 03:58:06.433097,/returns,session_3f936724,click,Mobile,274
user_000870,2025-11-12 04:04:07.433097,/category/clothing,session_933c3b76,view,Desktop,194
user_000884,2025-11-12 04:15:06.433097,/category/books,session_4ba4af25,view,Desktop,69
user_000270,2025-11-12 04:18:03.433097,/category/toys,session_23c560d2,view,Tablet,570
user_000830,2025-11-12 04:18:16.433097,/offers,session_c764032e,view,Mobile,591
user_000685,2025-11-12 04:29:58.433097,/cart,session_6c80423a,view,Desktop,221
user_000426,2025-11-12 04:35:00.433097,/category/home,session_1d4ac6f9,add_to_cart,Mobile,316
user_000888,2025-11-12 04:35:52.433097,/faq,session_5f96600d,click,Desktop,464
user_000392,2025-11-12 04:48:22.433097,/category/sports,session_9a6e868d,view,Desktop,462
user_000851,2025-11-12 04:51:33.433097,/category/clothing,session_3b9a3daf,view,Mobile,200
user_000390,2025-11-12 04:52:09.433097,/cart,session_a0ea0251,add_to_cart,Mobile,151
user_000968,2025-11-12 04:56:55.433097,/faq,session_d9ba9cdb,view,Tablet,424
user_000677,2025-11-12 04:57:39.433097,/products,session_49b49625,view,Mobile,291
user_000896,2025-11-12 04:59:13.433097,/,session_259b5aea,view,Tablet,512
user_000098,2025-11-12 04:59:24.433097,/returns,session_8f0ce422,view,Mobile,63
user_000011,2025-11-12 04:59:34.433097,/category/food,session_44777442,add_to_cart,Mobile,81
user_000839,2025-11-12 05:05:21.433097,/category/toys,session_db6e82cc,view,Tablet,296
user_000645,2025-11-12 05:07:56.433097,/category/home,session_b169fded,search,Mobile,501
user_000944,2025-11-12 05:19:07.433097,/contact,session_5c9557ea,add_to_cart,Mobile,596
user_000614,2025-11-12 05:26:12.433097,/contact,session_2ec75a83,view,Mobile,473
user_000775,2025-11-12 05:26:44.433097,/category/toys,session_3155dc87,view,Tablet,524
